,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4946,4317954.0,Santo Expedito do Sul,43.0,RS,486.05384615384617,520.95,483.45714285714286,500.46153846153845,631.4285714285714
4947,4318002.0,São Borja,43.0,RS,471.6039735099338,522.2842767295597,518.5836477987422,503.9092715231788,572.2012578616352
4948,4318051.0,São Domingos do Sul,43.0,RS,545.5083333333333,535.225,533.3166666666667,620.3583333333333,786.6666666666666
4949,4318101.0,São Francisco de Assis,43.0,RS,478.76875,497.0117647058824,494.22941176470584,502.95625,535.2941176470588
4950,4318200.0,São Francisco de Paula,43.0,RS,486.76190476190476,521.3681818181818,528.6636363636363,538.104761904762,554.5454545454545
4951,4318309.0,São Gabriel,43.0,RS,495.980625,521.8188235294117,529.4470588235295,545.559375,600.7058823529412
4952,4318408.0,São Jerônimo,43.0,RS,469.2103448275862,505.5466666666667,518.26,513.5862068965517,601.3333333333334
4953,4318424.0,São João da Urtiga,43.0,RS,489.8259259259259,504.9448275862069,509.42758620689654,494.6666666666667,705.5172413793103
4954,4318432.0,São João do Polêsine,43.0,RS,549.3777777777777,574.1222222222223,558.1333333333333,620.1555555555556,713.3333333333334
4955,4318440.0,São Jorge,43.0,RS,478.59,489.57,509.41,541.42,618.0
4956,4318457.0,São José das Missões,43.0,RS,491.5833333333333,513.5142857142857,522.0714285714286,579.75,660.0
4957,4318465.0,São José do Herval,43.0,RS,540.3,420.5,381.9,407.8,500.0
4958,4318481.0,São José do Hortêncio,43.0,RS,607.4,549.65,568.8499999999999,630.0,490.0
4959,4318499.0,São José do Inhacorá,43.0,RS,526.975,553.9333333333333,525.375,570.875,651.6666666666666
4960,4318507.0,São José do Norte,43.0,RS,517.736,513.425925925926,514.3962962962963,551.828,621.4814814814815
4961,4318606.0,São José do Ouro,43.0,RS,496.5125,530.0,524.5375,536.2,550.0
4962,4318614.0,São José do Sul,43.0,RS,432.9,537.5,410.1,360.7,800.0
4963,4318622.0,São José dos Ausentes,43.0,RS,504.6,465.51666666666665,496.75,474.38,476.6666666666667
4964,4318705.0,São Leopoldo,43.0,RS,521.2319073083778,551.614974182444,549.5082616179002,585.6484848484848,651.3597246127366
4965,4318804.0,São Lourenço do Sul,43.0,RS,495.24402985074624,524.62,515.63,537.1186567164178,653.5714285714286
4966,4318903.0,São Luiz Gonzaga,43.0,RS,486.9079136690647,513.8587412587412,517.986013986014,531.4705035971223,576.083916083916
4967,4319000.0,São Marcos,43.0,RS,521.1192307692307,546.2103448275863,536.0413793103448,586.1,633.1034482758621
4968,4319109.0,São Martinho,43.0,RS,433.6333333333334,494.4714285714286,460.0,473.6333333333334,554.2857142857143
4969,4319125.0,São Martinho da Serra,43.0,RS,481.7,523.7,498.95000000000005,480.0,650.0
4970,4319158.0,São Miguel das Missões,43.0,RS,461.4846153846154,452.2866666666667,496.76,531.4230769230769,582.6666666666666
4971,4319208.0,São Nicolau,43.0,RS,475.38,490.1636363636364,492.3818181818182,573.78,590.9090909090909
4972,4319307.0,São Paulo das Missões,43.0,RS,556.525,599.75,546.5,632.75,745.0
4973,4319364.0,São Pedro das Missões,43.0,RS,535.9666666666667,533.7666666666667,516.2666666666667,431.5,740.0
4974,4319372.0,São Pedro do Butiá,43.0,RS,471.09999999999997,525.2666666666668,501.59999999999997,529.6999999999999,686.6666666666666
4975,4319406.0,São Pedro do Sul,43.0,RS,485.37307692307695,532.6153846153846,532.2230769230769,527.2038461538461,623.0769230769231
4976,4319505.0,São Sebastião do Caí,43.0,RS,475.90277777777777,507.9605263157895,522.8184210526315,518.7750000000001,603.1578947368421
4977,4319604.0,São Sepé,43.0,RS,490.03076923076924,532.5074626865671,525.0208955223881,539.84,600.5970149253732
4978,4319703.0,São Valentim,43.0,RS,465.40000000000003,473.20000000000005,493.2555555555556,500.44444444444446,817.7777777777778
4979,4319711.0,São Valentim do Sul,43.0,RS,497.55,529.675,563.875,568.0,530.0
4980,4319737.0,São Valério do Sul,43.0,RS,488.94000000000005,467.9625,470.25,512.22,465.0
4981,4319752.0,São Vendelino,43.0,RS,520.075,463.375,500.275,598.4,630.0
4982,4319802.0,São Vicente do Sul,43.0,RS,519.5644736842105,551.146052631579,528.9947368421052,582.2105263157895,668.1578947368421
4983,4319901.0,Sapiranga,43.0,RS,501.16069868995635,536.8936,538.3068000000001,577.7310043668122,674.32
4984,4320008.0,Sapucaia do Sul,43.0,RS,502.7646376811594,544.2627397260273,545.9643835616438,568.7017391304348,629.0958904109589
4985,4320107.0,Sarandi,43.0,RS,518.5674698795181,559.2954022988505,546.5080459770114,597.656626506024,689.6551724137931
4986,4320206.0,Seberi,43.0,RS,490.3052631578947,533.2157894736843,509.72631578947374,526.9315789473685,662.1052631578947
4987,4320230.0,Sede Nova,43.0,RS,460.55,507.53999999999996,486.03999999999996,570.2,712.0
4988,4320263.0,Segredo,43.0,RS,493.1076923076923,524.9923076923077,530.1538461538462,528.6461538461538,656.9230769230769
4989,4320305.0,Selbach,43.0,RS,543.1800000000001,559.2,523.64,633.14,740.0
4990,4320321.0,Senador Salgado Filho,43.0,RS,534.6999999999999,543.8285714285714,542.3285714285714,552.7142857142857,620.0
4991,4320354.0,Sentinela do Sul,43.0,RS,469.10714285714283,487.39375,482.34375,460.0,482.5
4992,4320404.0,Serafina Corrêa,43.0,RS,519.630303030303,559.7333333333333,548.2972222222222,598.1696969696969,698.3333333333334
4993,4320453.0,Sério,43.0,RS,500.1333333333334,509.5,487.3,509.06666666666666,513.3333333333334
4994,4320503.0,Sertão,43.0,RS,511.1860465116279,528.8772727272727,519.0977272727273,552.2023255813954,616.8181818181819
4995,4320552.0,Sertão Santana,43.0,RS,509.07199999999995,539.7035714285714,533.0964285714286,565.596,632.1428571428571
4996,4320578.0,Sete de Setembro,43.0,RS,457.1,470.5,437.05,427.1,660.0
4997,4320602.0,Severiano de Almeida,43.0,RS,514.54,535.42,527.04,576.4399999999999,644.0
4998,4320651.0,Silveira Martins,43.0,RS,464.5,519.0,522.1,492.3,720.0
4999,4320677.0,Sinimbu,43.0,RS,476.83000000000004,520.7149999999999,509.13,510.13500000000005,598.0
5000,4320701.0,Sobradinho,43.0,RS,515.0777777777778,549.0978723404255,539.7702127659575,573.8311111111111,688.0851063829788
5001,4320800.0,Soledade,43.0,RS,468.81960784313725,513.0490566037736,516.5283018867924,500.3647058823529,609.0566037735849
5002,4320859.0,Tabaí,43.0,RS,500.9,511.90000000000003,525.8333333333334,588.9727272727273,583.3333333333334
5003,4320909.0,Tapejara,43.0,RS,482.8557692307692,511.6090909090909,514.4290909090909,527.0076923076923,632.0
5004,4321006.0,Tapera,43.0,RS,489.40000000000003,565.4809523809524,551.2285714285714,572.8210526315789,697.1428571428571
5005,4321105.0,Tapes,43.0,RS,498.6793103448276,535.9766666666667,539.6133333333333,565.944827586207,612.0
5006,4321204.0,Taquara,43.0,RS,521.957528957529,550.0918518518519,548.7488888888889,587.057915057915,669.7777777777778
5007,4321303.0,Taquari,43.0,RS,488.21777777777777,537.9608695652174,546.2,571.7466666666667,643.4782608695652
5008,4321329.0,Taquaruçu do Sul,43.0,RS,510.90000000000003,487.53333333333336,542.9333333333334,446.90000000000003,700.0
5009,4321352.0,Tavares,43.0,RS,464.6210526315789,481.91428571428577,484.2095238095238,456.59473684210525,496.1904761904762
5010,4321402.0,Tenente Portela,43.0,RS,450.07142857142856,489.07727272727277,476.55909090909086,466.0,671.8181818181819
5011,4321436.0,Terra de Areia,43.0,RS,523.4391304347827,560.2695652173913,553.1304347826087,590.6304347826087,688.695652173913
5012,4321451.0,Teutônia,43.0,RS,509.81477272727267,540.9723404255319,537.6797872340426,587.7852272727273,666.8085106382979
5013,4321469.0,Tio Hugo,43.0,RS,524.7,574.32,536.24,559.3,680.0
5014,4321477.0,Tiradentes do Sul,43.0,RS,415.0,560.05,496.4,566.55,620.0
5015,4321493.0,Toropi,43.0,RS,500.34999999999997,543.0307692307692,525.2307692307693,581.3249999999999,680.0
5016,4321501.0,Torres,43.0,RS,515.1253731343284,540.0993055555556,536.2090277777778,564.1305970149253,626.1111111111111
5017,4321600.0,Tramandaí,43.0,RS,483.10550458715596,517.8072,525.9584,525.897247706422,551.84
5018,4321626.0,Travesseiro,43.0,RS,542.85,518.75,533.9,631.2,620.0
5019,4321634.0,Três Arroios,43.0,RS,505.2625,524.6625,508.8,616.0125,635.0
5020,4321667.0,Três Cachoeiras,43.0,RS,495.85897435897436,528.6051282051282,527.9,573.4564102564102,655.8974358974359
5021,4321709.0,Três Coroas,43.0,RS,494.2925,529.7659090909091,535.5318181818183,572.1899999999999,638.1818181818181
5022,4321808.0,Três de Maio,43.0,RS,535.5185185185185,558.0919540229885,556.9919540229886,626.9296296296296,710.1149425287356
5023,4321832.0,Três Forquilhas,43.0,RS,480.86,545.36,544.86,616.28,520.0
5024,4321857.0,Três Palmeiras,43.0,RS,382.76666666666665,487.2,476.3666666666666,486.43333333333334,546.6666666666666
5025,4321907.0,Três Passos,43.0,RS,528.85,555.9231884057971,548.8449275362319,599.2727272727273,747.8260869565217
5026,4321956.0,Trindade do Sul,43.0,RS,454.8333333333333,485.24736842105267,488.14210526315793,505.8666666666667,568.421052631579
5027,4322004.0,Triunfo,43.0,RS,490.6454545454546,493.07659574468084,507.6510638297872,541.0659090909091,542.1276595744681
5028,4322103.0,Tucunduva,43.0,RS,653.7,666.6,648.95,759.6,930.0
5029,4322152.0,Tunas,43.0,RS,488.51666666666665,520.5416666666666,506.2416666666666,481.48333333333335,568.3333333333334
5030,4322186.0,Tupanci do Sul,43.0,RS,508.3333333333333,522.1222222222223,493.73333333333335,490.26666666666665,615.5555555555555
5031,4322202.0,Tupanciretã,43.0,RS,500.06333333333333,538.3966666666666,546.2466666666667,548.0266666666666,592.6666666666666
5032,4322251.0,Tupandi,43.0,RS,522.025,563.9538461538461,541.8923076923077,631.5166666666667,643.0769230769231
5033,4322301.0,Tuparendi,43.0,RS,519.7384615384616,530.9,531.7461538461538,517.9615384615385,704.6153846153846
5034,4322327.0,Turuçu,43.0,RS,488.6666666666667,489.7,483.86,578.1777777777778,650.0
5035,4322343.0,Ubiretama,43.0,RS,,,,,
5036,4322350.0,União da Serra,43.0,RS,549.6,551.8,591.8,711.0,940.0
5037,4322376.0,Unistalda,43.0,RS,447.93333333333334,530.8333333333334,509.2,540.8666666666667,753.3333333333334
5038,4322400.0,Uruguaiana,43.0,RS,490.2482142857143,522.1869936034116,520.9882729211088,524.0245535714286,641.4072494669509
5039,4322509.0,Vacaria,43.0,RS,511.7662650602409,548.77,547.675,586.1331325301205,629.7777777777778
5040,4322525.0,Vale Verde,43.0,RS,471.96000000000004,502.26666666666665,504.90000000000003,526.78,640.0
5041,4322533.0,Vale do Sol,43.0,RS,488.98333333333335,547.0105263157895,510.10526315789474,525.2888888888888,631.578947368421
5042,4322541.0,Vale Real,43.0,RS,548.275,573.7583333333333,545.9583333333334,657.6666666666666,721.6666666666666
5043,4322558.0,Vanini,43.0,RS,517.15,580.0666666666666,492.3999999999999,656.75,406.6666666666667
5044,4322608.0,Venâncio Aires,43.0,RS,527.2,543.2270114942529,545.3396551724138,613.8012195121951,730.5747126436781
5045,4322707.0,Vera Cruz,43.0,RS,501.34264705882356,558.563768115942,542.9840579710145,577.8117647058823,724.0579710144928
5046,4322806.0,Veranópolis,43.0,RS,538.8550561797753,569.6521276595745,559.8904255319148,616.8191011235955,757.2340425531914
5047,4322855.0,Vespasiano Corrêa,43.0,RS,,402.2,361.3,,0.0
5048,4322905.0,Viadutos,43.0,RS,477.34999999999997,537.125,524.9,486.45,715.0
5049,4323002.0,Viamão,43.0,RS,495.61498973305953,528.9526615969581,532.8051330798479,545.5166324435318,596.615969581749
5050,4323101.0,Vicente Dutra,43.0,RS,502.68,500.88,523.78,502.0,488.0
5051,4323200.0,Victor Graeff,43.0,RS,494.89090909090913,514.290909090909,510.42727272727274,537.8272727272728,647.2727272727273
5052,4323309.0,Vila Flores,43.0,RS,500.38,516.35,531.5666666666667,561.12,626.6666666666666
5053,4323358.0,Vila Lângaro,43.0,RS,478.40000000000003,517.8142857142857,507.7285714285714,567.4285714285714,668.5714285714286
5054,4323408.0,Vila Maria,43.0,RS,507.26666666666665,440.9666666666667,482.76666666666665,513.7,526.6666666666666
5055,4323457.0,Vila Nova do Sul,43.0,RS,463.4266666666666,496.9066666666667,508.31333333333333,474.23333333333335,608.0
5056,4323507.0,Vista Alegre,43.0,RS,517.2,498.8,445.7,513.5,560.0
5057,4323606.0,Vista Alegre do Prata,43.0,RS,472.475,524.5600000000001,470.98,531.55,624.0
5058,4323705.0,Vista Gaúcha,43.0,RS,522.5,505.4,516.3,427.8,520.0
5059,4323754.0,Vitória das Missões,43.0,RS,442.625,493.36,478.52,533.8249999999999,616.0
5060,4323770.0,Westfália,43.0,RS,,,,,
5061,4323804.0,Xangri-lá,43.0,RS,451.73333333333335,516.5714285714286,514.0714285714286,485.9083333333333,551.4285714285714
5062,5000203.0,Água Clara,50.0,MS,496.5347826086956,537.9291666666667,527.5291666666667,498.4086956521739,593.3333333333334
5063,5000252.0,Alcinópolis,50.0,MS,456.8545454545454,496.10714285714283,481.62142857142857,451.75454545454545,460.0
5064,5000609.0,Amambai,50.0,MS,481.35909090909087,521.2119565217391,505.8163043478261,539.2295454545455,601.5217391304348
5065,5000708.0,Anastácio,50.0,MS,449.98695652173916,472.0833333333333,476.07916666666665,457.4130434782609,500.8333333333333
5066,5000807.0,Anaurilândia,50.0,MS,454.1333333333334,450.55,454.6,386.3333333333333,575.0
5067,5000856.0,Angélica,50.0,MS,453.3,465.1555555555555,494.31111111111113,479.23333333333335,494.44444444444446
5068,5000906.0,Antônio João,50.0,MS,465.4379310344828,499.84375,506.10625,466.6793103448276,509.375
5069,5001003.0,Aparecida do Taboado,50.0,MS,495.29661016949154,513.975,511.9953125,526.3372881355932,573.4375
5070,5001102.0,Aquidauana,50.0,MS,487.1378504672897,517.2470852017938,512.7887892376681,526.811214953271,626.9955156950673
5071,5001243.0,Aral Moreira,50.0,MS,450.01304347826084,467.94782608695647,487.1260869565217,444.49130434782603,453.04347826086956
5072,5001508.0,Bandeirantes,50.0,MS,463.71000000000004,486.51000000000005,484.98,485.89,470.0
5073,5001904.0,Bataguassu,50.0,MS,483.55400000000003,520.2392156862745,511.8843137254902,529.274,628.6274509803922
5074,5002001.0,Batayporã,50.0,MS,443.10625,474.8764705882353,474.43529411764706,444.8875,494.11764705882354
5075,5002100.0,Bela Vista,50.0,MS,470.64871794871794,502.06024096385545,495.8325301204819,491.80128205128204,517.5903614457832
5076,5002159.0,Bodoquena,50.0,MS,482.4266666666666,501.7,483.5357142857143,511.76666666666665,581.4285714285714
5077,5002209.0,Bonito,50.0,MS,490.4244444444444,519.2978260869565,508.6543478260869,535.5644444444445,636.9565217391304
5078,5002308.0,Brasilândia,50.0,MS,464.1636363636364,484.375,479.75,497.0954545454546,513.3333333333334
5079,5002407.0,Caarapó,50.0,MS,458.09130434782605,490.5486486486486,483.4594594594595,474.2695652173913,531.3513513513514
5080,5002605.0,Camapuã,50.0,MS,481.05925925925925,497.62307692307695,498.87307692307695,500.24444444444447,508.46153846153845
5081,5002704.0,Campo Grande,50.0,MS,515.1626502805236,538.9312273433454,531.808803728638,569.6398610740048,655.6913516312791
5082,5002803.0,Caracol,50.0,MS,460.6,504.925,492.28125,479.64666666666665,583.75
5083,5002902.0,Cassilândia,50.0,MS,498.025,491.95909090909095,499.3,514.9090909090909,625.4545454545455
5084,5002951.0,Chapadão do Sul,50.0,MS,474.3707692307692,500.4192857142857,502.0,511.06384615384616,591.2857142857143
5085,5003108.0,Corguinho,50.0,MS,482.5111111111112,477.40000000000003,468.0,450.0222222222222,588.8888888888889
5086,5003157.0,Coronel Sapucaia,50.0,MS,474.5235294117647,499.1166666666667,493.7388888888888,501.29411764705884,527.7777777777778
5087,5003207.0,Corumbá,50.0,MS,481.69877750611244,513.9218527315915,509.9534441805225,507.9503667481663,587.9334916864608
5088,5003256.0,Costa Rica,50.0,MS,483.66481481481486,480.6666666666667,490.9614035087719,489.3777777777778,525.2631578947369
5089,5003306.0,Coxim,50.0,MS,490.01732283464565,504.6297101449275,495.6376811594203,511.0551181102362,547.3913043478261
5090,5003454.0,Deodápolis,50.0,MS,454.7870967741935,497.509375,497.171875,480.56451612903226,555.0
5091,5003488.0,Dois Irmãos do Buriti,50.0,MS,444.11739130434785,444.9083333333333,460.60833333333335,426.01304347826084,530.0
5092,5003504.0,Douradina,50.0,MS,455.9125,477.9,492.0375,500.0125,520.0
5093,5003702.0,Dourados,50.0,MS,510.2893100097181,530.0336475023562,523.2968897266729,561.701166180758,649.4250706880301
5094,5003751.0,Eldorado,50.0,MS,496.77916666666664,518.9192307692308,507.11538461538464,538.0458333333333,557.6923076923077
5095,5003801.0,Fátima do Sul,50.0,MS,480.0408163265306,508.3734693877551,499.9102040816326,509.6795918367347,562.8571428571429
5096,5003900.0,Figueirão,50.0,MS,536.4571428571428,535.6714285714286,529.6428571428571,553.4285714285714,654.2857142857143
5097,5004007.0,Glória de Dourados,50.0,MS,476.4034482758621,498.75333333333333,496.63,500.0551724137931,622.6666666666666
5098,5004106.0,Guia Lopes da Laguna,50.0,MS,489.64482758620693,507.81333333333333,495.32666666666665,475.9448275862069,533.3333333333334
5099,5004304.0,Iguatemi,50.0,MS,465.716,502.24615384615385,497.7346153846154,494.468,587.6923076923077
5100,5004403.0,Inocência,50.0,MS,467.81111111111113,454.67272727272723,462.10909090909087,499.4777777777778,483.6363636363636
5101,5004502.0,Itaporã,50.0,MS,461.11086956521734,506.13260869565215,483.8782608695652,484.3391304347826,607.3913043478261
5102,5004601.0,Itaquiraí,50.0,MS,486.8954545454546,486.44222222222226,499.79333333333335,497.40909090909093,557.7777777777778
5103,5004700.0,Ivinhema,50.0,MS,478.8067961165048,502.4990990990991,497.5018018018018,513.5456310679612,548.6486486486486
5104,5004809.0,Japorã,50.0,MS,398.85714285714283,429.475,411.0375,392.34285714285716,312.5
5105,5004908.0,Jaraguari,50.0,MS,462.79090909090905,517.8545454545455,483.6636363636364,522.6636363636363,640.0
5106,5005004.0,Jardim,50.0,MS,491.16999999999996,507.17603305785127,511.01900826446285,512.6909090909091,583.4710743801653
5107,5005103.0,Jateí,50.0,MS,465.89090909090913,488.67272727272723,477.1545454545454,435.76363636363635,507.27272727272725
5108,5005152.0,Juti,50.0,MS,472.7,501.41999999999996,488.38,508.5,564.0
5109,5005202.0,Ladário,50.0,MS,483.2809523809524,480.87083333333334,485.1166666666666,492.8333333333333,519.1666666666666
5110,5005251.0,Laguna Carapã,50.0,MS,515.9,538.375,534.525,570.2,550.0
5111,5005400.0,Maracaju,50.0,MS,482.84885496183205,506.71510791366904,506.46834532374106,530.0801526717557,590.9352517985611
5112,5005608.0,Miranda,50.0,MS,461.9,490.4042857142858,488.7228571428571,468.9820895522388,551.7142857142857
5113,5005681.0,Mundo Novo,50.0,MS,497.6240740740741,498.41818181818184,511.1745454545454,535.4851851851852,563.6363636363636
5114,5005707.0,Naviraí,50.0,MS,492.2380710659898,514.7855000000001,509.82050000000004,532.8208121827411,631.4
5115,5005806.0,Nioaque,50.0,MS,425.6,472.88709677419354,475.4483870967742,456.5806451612903,485.80645161290323
5116,5006002.0,Nova Alvorada do Sul,50.0,MS,473.16734693877555,496.68301886792455,495.1132075471698,501.4775510204082,544.1509433962265
5117,5006200.0,Nova Andradina,50.0,MS,506.3458333333333,531.0418367346939,522.2183673469387,553.2895833333333,628.7755102040817
5118,5006259.0,Novo Horizonte do Sul,50.0,MS,453.43636363636364,485.92727272727274,469.80909090909086,507.49090909090904,541.8181818181819
5119,5006275.0,Paraíso das Águas,50.0,MS,421.20000000000005,474.8888888888889,444.3888888888889,394.4555555555555,433.3333333333333
5120,5006309.0,Paranaíba,50.0,MS,504.8844262295082,513.9007751937984,510.90852713178293,559.1803278688525,640.1550387596899
5121,5006358.0,Paranhos,50.0,MS,495.8,519.0833333333334,508.825,534.6636363636363,611.6666666666666
5122,5006408.0,Pedro Gomes,50.0,MS,465.9235294117647,486.26666666666665,480.43888888888887,444.4764705882353,436.6666666666667
5123,5006606.0,Ponta Porã,50.0,MS,487.35705882352937,512.9252808988764,514.7935393258427,524.4705882352941,567.0786516853933
5124,5006903.0,Porto Murtinho,50.0,MS,487.8625,480.68,524.38,502.5375,532.0
5125,5007109.0,Ribas do Rio Pardo,50.0,MS,498.63599999999997,506.848275862069,505.04137931034484,519.184,524.8275862068965
5126,5007208.0,Rio Brilhante,50.0,MS,501.581914893617,528.2949494949495,518.0090909090909,531.2936170212765,604.2424242424242
5127,5007307.0,Rio Negro,50.0,MS,465.5777777777778,528.62,507.03999999999996,493.0111111111112,598.0
5128,5007406.0,Rio Verde de Mato Grosso,50.0,MS,492.95000000000005,497.33846153846156,498.40512820512816,504.4888888888888,524.6153846153846
5129,5007505.0,Rochedo,50.0,MS,469.09999999999997,492.425,478.52500000000003,459.0416666666667,643.3333333333334
5130,5007554.0,Santa Rita do Pardo,50.0,MS,448.75333333333333,478.03749999999997,490.45,467.24666666666667,563.75
5131,5007695.0,São Gabriel do Oeste,50.0,MS,492.5705128205128,516.7595238095239,518.7440476190476,534.3641025641026,598.3333333333334
5132,5007703.0,Sete Quedas,50.0,MS,457.4703703703704,493.91481481481486,492.2481481481482,508.7,599.2592592592592
5133,5007802.0,Selvíria,50.0,MS,461.95500000000004,467.62,466.716,462.265,380.0
5134,5007901.0,Sidrolândia,50.0,MS,483.98125,512.6295652173914,509.4330434782609,515.5526785714286,609.3913043478261
5135,5007935.0,Sonora,50.0,MS,485.5938775510204,494.7192307692308,499.2923076923077,490.2632653061225,560.3846153846154
5136,5007950.0,Tacuru,50.0,MS,477.0391304347826,475.0,488.37307692307695,487.86086956521734,527.6923076923077
5137,5007976.0,Taquarussu,50.0,MS,455.575,442.2681818181818,432.52272727272725,430.38,491.8181818181818
5138,5008008.0,Terenos,50.0,MS,467.7096774193548,506.00967741935483,511.9741935483871,484.85483870967744,552.9032258064516
5139,5008305.0,Três Lagoas,50.0,MS,504.20917431192663,526.6071274298056,522.933909287257,549.5252293577981,633.866090712743
5140,5008404.0,Vicentina,50.0,MS,471.915625,504.28125,490.696875,477.1,630.0
5141,5100102.0,Acorizal,51.0,MT,475.3285714285715,476.32142857142856,457.79285714285714,458.55,514.2857142857143
5142,5100201.0,Água Boa,51.0,MT,499.44693877551026,520.0851485148514,523.040594059406,546.1234693877551,606.1386138613861
5143,5100250.0,Alta Floresta,51.0,MT,486.9237623762377,519.1617224880383,512.4239234449761,529.8841584158416,647.7511961722488
5144,5100300.0,Alto Araguaia,51.0,MT,487.14750000000004,507.82,498.66,469.6925,556.0
5145,5100359.0,Alto Boa Vista,51.0,MT,420.3818181818182,434.7,458.92727272727274,414.3454545454546,469.09090909090907
5146,5100409.0,Alto Garças,51.0,MT,460.32272727272726,487.73333333333335,485.3416666666667,446.91818181818184,593.3333333333334
5147,5100508.0,Alto Paraguai,51.0,MT,448.34,485.55625,462.4125,445.9,508.75
5148,5100607.0,Alto Taquari,51.0,MT,457.9916666666666,474.04583333333335,475.8875,478.8625,533.3333333333334
5149,5100805.0,Apiacás,51.0,MT,477.425,496.4375,479.1875,503.2375,460.0
5150,5101001.0,Araguaiana,51.0,MT,425.6875,352.0,408.9125,456.9375,320.0
5151,5101209.0,Araguainha,51.0,MT,459.15,470.27500000000003,474.475,481.3,535.0
5152,5101258.0,Araputanga,51.0,MT,481.18148148148146,506.70727272727277,496.6545454545454,490.07037037037037,693.0909090909091
5153,5101308.0,Arenápolis,51.0,MT,481.32222222222225,459.2096774193548,485.3806451612903,491.0666666666667,561.2903225806451
5154,5101407.0,Aripuanã,51.0,MT,462.91379310344826,491.7241379310345,491.16896551724136,469.5103448275862,516.551724137931
5155,5101605.0,Barão de Melgaço,51.0,MT,493.0285714285714,504.2857142857143,524.7428571428571,509.87142857142857,591.4285714285714
5156,5101704.0,Barra do Bugres,51.0,MT,480.22539682539684,500.79411764705884,496.97941176470584,509.3063492063492,544.4117647058823
5157,5101803.0,Barra do Garças,51.0,MT,501.63914473684207,528.6703225806451,518.4509677419354,538.3223684210526,647.4193548387096
5158,5101852.0,Bom Jesus do Araguaia,51.0,MT,432.8,450.0888888888889,450.2444444444444,440.0882352941176,480.0
5159,5101902.0,Brasnorte,51.0,MT,486.14,474.07142857142856,490.69642857142856,538.384,545.7142857142857
5160,5102504.0,Cáceres,51.0,MT,486.5201465201465,512.1267605633802,502.9926056338028,517.9915750915751,625.7042253521126
5161,5102603.0,Campinápolis,51.0,MT,463.4708333333333,488.5,484.1666666666667,470.80833333333334,550.0
5162,5102637.0,Campo Novo do Parecis,51.0,MT,497.2775757575758,513.1386363636364,509.4068181818182,533.7666666666667,583.5227272727273
5163,5102678.0,Campo Verde,51.0,MT,494.992899408284,515.7943820224718,512.8640449438202,524.366272189349,640.7865168539325
5164,5102686.0,Campos de Júlio,51.0,MT,448.43,484.2,487.33750000000003,482.27,560.8333333333334
5165,5102694.0,Canabrava do Norte,51.0,MT,451.8454545454546,495.23636363636365,464.3818181818182,440.7818181818182,514.5454545454545
5166,5102702.0,Canarana,51.0,MT,501.1333333333333,517.6080000000001,522.2080000000001,550.7148148148148,667.2
5167,5102793.0,Carlinda,51.0,MT,500.56,497.53125,490.85625,484.72666666666663,530.0
5168,5102850.0,Castanheira,51.0,MT,508.14444444444445,488.0,492.48999999999995,556.5111111111112,548.0
5169,5103007.0,Chapada dos Guimarães,51.0,MT,489.094,518.4780000000001,510.80199999999996,512.054,611.2
5170,5103056.0,Cláudia,51.0,MT,434.4,508.03888888888895,495.71666666666664,444.275,533.3333333333334
5171,5103106.0,Cocalinho,51.0,MT,414.4692307692308,449.8666666666667,461.6666666666667,401.65384615384613,396.0
5172,5103205.0,Colíder,51.0,MT,479.7977777777778,510.8354166666666,507.5020833333333,510.5211111111111,615.8333333333334
5173,5103254.0,Colniza,51.0,MT,464.03513513513514,493.719512195122,498.6853658536585,495.0,535.1219512195122
5174,5103304.0,Comodoro,51.0,MT,501.69,519.746875,511.246875,541.6933333333333,628.125
5175,5103353.0,Confresa,51.0,MT,461.0970588235294,495.51134751773054,488.1943262411347,487.51985294117645,563.5460992907801
5176,5103361.0,Conquista D'Oeste,51.0,MT,509.5,482.5142857142857,507.14285714285717,496.0,460.0
5177,5103379.0,Cotriguaçu,51.0,MT,430.43333333333334,480.1307692307692,499.09230769230766,462.0083333333334,573.8461538461538
5178,5103403.0,Cuiabá,51.0,MT,508.7310172969804,533.4209031525135,525.6756319227492,557.522691292876,669.4234592445328
5179,5103437.0,Curvelândia,51.0,MT,465.90000000000003,440.525,471.7,511.525,630.0
5180,5103452.0,Denise,51.0,MT,467.61428571428576,461.48125,470.3375,482.5214285714286,503.75
5181,5103502.0,Diamantino,51.0,MT,472.7544642857143,512.8362068965517,504.26120689655176,501.65267857142857,593.6206896551724
5182,5103601.0,Dom Aquino,51.0,MT,466.8208333333334,456.8,461.58,464.4791666666667,584.8
5183,5103700.0,Feliz Natal,51.0,MT,452.975,492.6125,488.2,502.1875,460.0
5184,5103809.0,Figueirópolis D'Oeste,51.0,MT,466.1333333333334,464.40000000000003,454.1000000000001,487.90000000000003,653.3333333333334
5185,5103858.0,Gaúcha do Norte,51.0,MT,446.5222222222222,481.96999999999997,457.25,484.64444444444445,436.0
5186,5103908.0,General Carneiro,51.0,MT,408.575,497.2,471.3,401.55,344.0
5187,5103957.0,Glória D'Oeste,51.0,MT,470.81111111111113,485.9888888888888,480.0222222222222,499.5222222222222,637.7777777777778
